ym,hs2,nbothpos,valbothpos,nbothzero,valbothzero,nimpfriction,valimpfriction,ntrackermiss,valtrackermiss,n_total,val_total,pct_n_bothzero,pct_val_bothzero,pct_n_bothpos,pct_val_bothpos,pct_n_trackermiss,pct_val_trackermiss,pct_n_impfriction,pct_val_impfriction
2025m1,80,38,6209580,31,115080989,3,419005,1,857119,73,122566693,42.46575342465754,93.89254632169933,52.05479452054794,5.066286646079289,1.36986301369863,.699308253344161,4.10958904109589,.3418587788772273
2025m1,81,302,194154892,127,109579282,35,26545570,26,37789489,490,368069233,25.91836734693878,29.77137782119376,61.63265306122449,52.7495575811956,5.306122448979592,10.26695132651851,7.142857142857142,7.212113271092126
2025m1,82,1479,668867893,605,173652037,105,12471550,229,53008056,2418,907999536,25.0206782464847,19.12468345138009,61.16625310173698,73.66390251106913,9.470636889991729,5.837894613197248,4.3424317617866,1.373519424353538
2025m1,83,1184,1083176561,289,209407289,109,38211015,16,692801,1598,1331487666,18.08510638297873,15.72731722172784,74.09261576971214,81.35085203260155,1.00125156445557,.0520321004610793,6.821026282853566,2.869798645209531
2025m1,84,8543,12158853635,11560,33841138343,555,255866941,62,65206474,20720,46321065393,55.79150579150579,73.05777200045586,41.23069498069498,26.24908026583827,.2992277992277992,.1407706697736144,2.678571428571428,.5523770639322695
2025m1,85,5856,15762139725,8252,25628905968,523,695370909,20,277403811,14651,42363820413,56.32380042317931,60.49715469036256,39.96996792027849,37.20660594662313,.1365094532796396,.6548130180319486,3.569722203262576,1.641426344982367
2025m1,86,152,65272926,76,85544910,11,14967623,2,97408,241,165882867,31.53526970954357,51.56946678525878,63.07053941908713,39.34880508184127,.8298755186721992,.0587209527792885,4.564315352697095,9.023007180120658
2025m1,87,2191,26484709368,1091,1963269782,150,1682579593,16,63385405,3448,30193944148,31.6415313225058,6.50219717032246,63.54408352668214,87.71530224134135,.4640371229698376,.2099275427195177,4.350348027842228,5.572573045616671
2025m1,88,40,50250029,400,2695387476,7,317825,0,0,447,2745955330,89.48545861297539,98.15846042914326,8.948545861297539,1.829965274781072,0,0,1.565995525727069,.0115742960756758
2025m1,89,161,234352712,82,22474985,17,10505253,3,115098,263,267448048,31.1787072243346,8.403495620203593,61.21673003802282,87.62550848753999,1.140684410646388,.0430356478055132,6.463878326996197,3.927960244450915
2025m1,90,1604,1696056403,5237,8080357130,144,16169305,36,28956134,7021,9821538972,74.59051417177041,82.2718023421391,22.84574846887908,17.26874380721034,.5127474718701039,.2948227775967736,2.050989887480416,.1646310730537923
2025m1,91,205,60725238,146,138402491,13,413091,582,467972177,946,667512997,15.43340380549683,20.7340518644613,21.67019027484144,9.097236798821463,61.52219873150106,70.1068262495569,1.374207188160677,.0618850871603328
2025m1,92,375,117869906,100,7843630,22,6004987,2,57819,499,131776342,20.04008016032064,5.952229270410314,75.1503006012024,89.44694033167198,.4008016032064128,.0438766163352751,4.408817635270541,4.556953781582433
2025m1,93,155,74968577,237,147811843,12,3994552,19,45304552,423,272079524,56.02836879432624,54.32670596703926,36.64302600472813,27.55392096319604,4.491725768321513,16.65121701697772,2.836879432624114,1.468156052786979
2025m1,94,1726,2189941020,3094,3488400962,180,128794708,6,1440536,5006,5808577226,61.80583300039952,60.05603138726351,34.47862564922094,37.70184908961043,.1198561725928885,.0248001523256325,3.595685177786656,2.217319370800425
2025m1,95,462,717173159,876,1634247500,30,2867704,7,886188278,1375,3240476641,63.7090909090909,50.43231848434731,33.6,22.13171821472173,.5090909090909091,27.34746693704064,2.181818181818182,.0884963638903145
2025m1,96,589,497819004,293,182098565,81,16923321,130,61308910,1093,758149800,26.80695333943276,24.01881066248385,53.88838060384263,65.66235379868201,11.89387008234218,8.086648575255181,7.410795974382434,2.232186963578966
2025m1,97,15,11864411,766,709563148,1,7140,0,0,782,721434699,97.9539641943734,98.35445245197445,1.918158567774936,1.644557853461385,0,0,.1278772378516624,.0009896945641646
2025m1,98,1,3285908,2031,9146249365,0,0,2,177467353,2034,9327002626,99.85250737463127,98.06204342115085,.0491642084562439,.0352300533382524,.0983284169124877,1.902726525510898,0,0
2025m1,99,0,0,222,2009305688,0,0,0,0,222,2009305688,100,100,0,0,0,0,0,0
2025m2,01,8,1411973,197,372415254,0,0,1,292399,206,374119626,95.63106796116504,99.54443127771115,3.883495145631068,.3774121702987055,.4854368932038834,.078156551990138,0,0
2025m2,02,80,336722760,198,449197575,34,309886509,24,103679717,336,1199486561,58.92857142857143,37.44915446368223,23.80952380952381,28.0722411528544,7.142857142857142,8.643674749766538,10.11904761904762,25.83492963369683
2025m2,03,99,159176547,1415,1401572263,37,10937405,17,2227678,1568,1573913893,90.24234693877551,89.05012334115028,6.313775510204081,10.11342156060376,1.084183673469388,.1415374760911396,2.35969387755102,.6949176221548227
2025m2,04,235,101926653,110,83768794,41,7309518,188,150952123,574,343957088,19.16376306620209,24.35443167840751,40.94076655052265,29.63353759989967,32.75261324041811,43.88690574098592,7.142857142857142,2.125124980706896
2025m2,05,45,21032330,167,70776817,3,917789,1,8635,216,92735571,77.31481481481481,76.32110983605202,20.83333333333334,22.67989485933073,.4629629629629629,.0093114216118861,1.388888888888889,.989683883005368
2025m2,06,154,244847602,149,47999230,112,68495302,9,14149508,424,375491642,35.14150943396226,12.78303552759238,36.32075471698113,65.20720426581426,2.122641509433962,3.768261771323261,26.41509433962264,18.2414984352701
2025m2,07,306,114726067,467,771319748,236,268025390,219,152829922,1228,1306901127,38.02931596091205,59.01898254312241,24.9185667752443,8.778480990628147,17.83387622149837,11.69406918722475,19.21824104234528,20.5084672790247
2025m2,08,215,493085571,325,1490177581,133,413766698,116,54771807,789,2451801657,41.191381495564,60.77887975748276,27.24968314321926,20.11115253112825,14.702154626109,2.23394118539826,16.85678073510773,16.87602652599072
2025m2,09,123,33966472,665,1032897263,49,2138264,54,30429630,891,1099431629,74.63524130190797,93.94829435091684,13.80471380471381,3.089457416364724,6.060606060606061,2.767760104161966,5.499438832772166,.1944881285564689
2025m2,10,100,127851350,80,92422832,18,18086210,61,14506090,259,252866482,30.88803088803089,36.5500525293028,38.61003861003861,50.56081335445637,23.55212355212355,5.736659870959094,6.94980694980695,7.152474245281745
2025m2,11,157,50556830,143,58716079,50,20297524,91,67689708,441,197260141,32.42630385487529,29.76581011366103,35.60090702947846,25.62952137401139,20.63492063492063,34.31494454827547,11.33786848072562,10.28972396405212
2025m2,12,66,17887607,494,172256392,20,1750512,117,43830419,697,235724930,70.87517934002869,73.07516943583354,9.469153515064562,7.588339086578581,16.78622668579627,18.59388355741584,2.869440459110474,.7426079201720412
2025m2,13,45,56598061,112,95699316,10,2591862,5,2326255,172,157215494,65.11627906976744,60.87142785048909,26.16279069767442,36.00030732339906,2.906976744186046,1.479660140876446,5.813953488372093,1.648604685235413
2025m2,14,10,1500252,40,11574689,1,70795,1,105007,52,13250743,76.92307692307693,87.35124513395212,19.23076923076923,11.32202171606528,1.923076923076923,.7924612227404908,1.923076923076923,.5342719272421177
2025m2,15,202,484618490,178,368091080,56,156822509,141,173785794,577,1183317873,30.84922010398613,31.10669486186321,35.00866551126516,40.95421028090902,24.4367417677643,14.68631531436355,9.705372616984402,13.25277954286422
2025m2,16,243,146632606,452,288256389,43,15995829,19,67153229,757,518038053,59.70937912813739,55.64386386881892,32.10039630118891,28.305373543669,2.509907529722589,12.96299154301701,5.680317040951123,3.087771044495065
2025m2,17,276,248653228,78,148217237,94,50296118,52,44214964,500,491381547,15.6,30.16337058338904,55.2,50.6028827329977,10.4,8.998092067140648,18.8,10.2356546164726
2025m2,18,190,206045422,101,613901104,67,140308597,51,85071114,409,1045326237,24.69437652811736,58.7281828648868,46.45476772616136,19.71111168043896,12.46943765281174,8.138235795568193,16.38141809290953,13.42246965910605
2025m2,19,276,213112190,600,811680310,149,108515390,42,36956202,1067,1170264092,56.23242736644799,69.35872984129809,25.86691658856607,18.21060660212071,3.936269915651359,3.15793693514438,13.96438612933458,9.27272662143683
2025m2,20,1016,589736583,440,285034436,397,110072496,338,204404494,2191,1189248009,20.08215426745778,23.96761935634235,46.37151985394797,49.58903261027028,15.42674577818348,17.18770958228276,18.11958010041077,9.255638451104609
2025m2,21,569,683235935,239,148326526,250,96015803,108,20326579,1166,947904843,20.49742710120069,15.64782869244186,48.79931389365352,72.07853615745267,9.262435677530018,2.144369147399746,21.44082332761578,10.12926600270572
2025m2,22,35,20423496,527,1544364055,6,1937666,490,764262455,1058,2330987672,49.8109640831758,66.25363460952701,3.30812854442344,.8761734884027307,46.31379962192816,32.7870655079123,.5671077504725899,.0831263941579525
2025m2,23,46,49309647,186,310210078,5,3404762,13,16174067,250,379098554,74.40000000000001,81.8283464093614,18.4,13.00707862895198,5.2,4.266454416494557,2,.8981205451920558
2025m2,24,23,42230864,63,127454574,2,19690,55,99752561,143,269457689,44.05594405594406,47.30040344107605,16.08391608391608,15.67253996600557,38.46153846153847,37.01974932324162,1.398601398601399,.0073072696767618
2025m2,25,58,17861532,449,404724702,13,5605148,4,468954,524,428660336,85.68702290076335,94.41617710111625,11.06870229007634,4.166826389087699,.7633587786259541,.1093999049167917,2.480916030534351,1.307596604879253
2025m2,26,4,4678068,96,246102555,2,131039,3,2355593,105,253267255,91.42857142857143,97.17109106741809,3.80952380952381,1.8470875755336,2.857142857142857,.9300819405177349,1.904761904761905,.0517394165305736
2025m2,27,178,1965786480,244,3216656362,29,310426047,119,12473711703,570,17966580592,42.80701754385965,17.90355346432634,31.2280701754386,10.94135008013327,20.87719298245614,69.42729941920159,5.087719298245614,1.727797036338811
2025m2,28,813,391235713,501,1007174137,122,64866931,10,2187111,1446,1465463892,34.64730290456431,68.72732535398423,56.22406639004149,26.69705580163145,.6915629322268326,.1492435952833425,8.437067773167358,4.426375249100985
2025m2,29,2781,1664362037,664,8770785124,457,430873123,24,29441106,3926,10895461390,16.91288843606725,80.49943742676142,70.83545593479369,15.27573709294747,.6113092205807438,.2702144034673138,11.64034640855833,3.954611076823797
2025m2,30,93,750248953,1146,18436978120,32,18126869,4,97832,1275,19205451774,89.88235294117646,95.99866921620482,7.294117647058823,3.906437410733934,.3137254901960784,.0005093970251324,2.509803921568627,.0943839760361161
2025m2,31,11,1237893,196,833272621,0,0,0,0,207,834510514,94.68599033816425,99.85166238420814,5.314009661835748,.1483376157918605,0,0,0,0
2025m2,32,912,354312952,123,19096240,82,16464922,28,4071541,1145,393945655,10.74235807860262,4.847430034480263,79.65065502183405,89.93955067228752,2.445414847161572,1.033528596729922,7.161572052401747,4.179490696502288
2025m2,33,227,192624809,832,1491799516,39,11243335,7,97830,1105,1695765490,75.29411764705883,87.972041228413,20.54298642533936,11.35916552942707,.6334841628959276,.0057690760059046,3.529411764705882,.6630241661540123
2025m2,34,384,186323943,391,275136645,80,9420555,2,1054061,857,471935204,45.6242707117853,58.29966543457945,44.80746791131855,39.48083156771666,.2333722287047841,.2233486697042418,9.334889148191365,1.996154327999655
2025m2,35,178,112250438,92,111240005,22,40164476,31,32860159,323,296515078,28.48297213622291,37.51580046125007,55.10835913312694,37.85656997854255,9.597523219814242,11.08212075474961,6.811145510835913,13.54550880545778
2025m2,36,48,91021712,29,16844005,13,16779754,2,177194,92,124822665,31.52173913043478,13.49434816185025,52.17391304347826,72.92082091020889,2.173913043478261,.1419565909764865,14.1304347826087,13.44287433696436
2025m2,37,58,21752727,57,95943446,5,373299,1,39683,121,118109155,47.10743801652892,81.23286124602281,47.93388429752066,18.41747745972783,.8264462809917356,.0335985809059425,4.132231404958678,.3160627133434322
2025m2,38,807,711808466,463,909485619,96,54305245,25,30697090,1391,1706296420,33.28540618260244,53.30173634191884,58.01581595974119,41.7165773576434,1.797268152408339,1.799047905169959,6.901509705248023,3.182638395267805
2025m2,39,5070,5285430001,328,148563299,579,229502001,10,9971634,5987,5673466935,5.478536829797895,2.618562877021509,84.68348087522966,93.1604971273178,.1670285618840822,.1757590925309588,9.670953733088359,4.045180903129737
2025m2,40,2125,2028359492,787,608851183,121,36289333,7,6216804,3040,2679716812,25.88815789473684,22.72072855883549,69.90131578947368,75.69305394199989,.2302631578947368,.2319948127414293,3.980263157894737,1.35422268642318
