year_month,partner_group,s1,s2,s3,s4,gap_diversion,gap_others,gap_residual
2025-06,S. Korea,15.792973032048513,13.486014975629553,12.076384952348866,12.422656226547614,2.30695805641896,1.4096300232806875,-0.3462712741987488
2025-06,UK,11.653808063480236,8.876993540296162,8.57506415878416,7.9405479731445645,2.7768145231840737,0.3019293815120019,0.6345161856395958
2025-06,ROW,9.566207788950615,8.199958218764884,7.732443005909522,6.998366230942527,1.3662495701857313,0.46751521285536235,0.7340767749669945
2025-07,China,41.88621442242314,43.51044599539255,43.40738520825277,40.360278796147846,-1.6242315729694141,0.10306078713978195,3.047106412104924
2025-07,Canada,5.633240826214929,4.4280573217711945,4.413077763954282,2.9985879630682666,1.2051835044437347,0.01497955781691207,1.4144898008860158
2025-07,Mexico,6.349624102352593,5.203602156177604,5.19030741316329,4.739028180304597,1.1460219461749883,0.013294743014314214,0.45127923285869276
2025-07,EU,10.727645756629377,10.209652518835798,10.054353209494211,9.076156821422941,0.5179932377935792,0.15529930934158642,0.9781963880712699
2025-07,Japan,16.84387223366616,15.290253879753198,15.049858710951181,14.753632379340408,1.553618353912963,0.24039516880201717,0.2962263316107734
2025-07,S. Korea,16.04247596284284,14.566652826766822,12.987797016520783,13.052839355487462,1.4758231360760181,1.5788558102460382,-0.06504233896667877
2025-07,UK,8.350883764516384,7.114781289066021,5.820244564913417,5.751055019143584,1.2361024754503633,1.2945367241526036,0.0691895457698335
2025-07,ROW,9.6806200688131,7.376970000543805,6.883056778685409,6.418650508519669,2.3036500682692953,0.4939132218583957,0.46440627016574076
2025-08,China,42.21348329755658,43.23881470628974,43.14837075387306,39.722928990714216,-1.0253314087331589,0.09044395241667758,3.425441763158844
2025-08,Canada,6.294499661990758,4.970210237240752,4.931917837527842,3.843823670460568,1.324289424750006,0.0382923997129101,1.0880941670672741
2025-08,Mexico,6.7010609911433106,5.488408892848793,5.403944883731886,4.6995635434377485,1.2126520982945177,0.08446400911690688,0.7043813402941375
2025-08,EU,13.051157188115544,11.685339776814677,11.402940516552912,9.398758780497554,1.365817411300867,0.28239926026176576,2.004181736055358
2025-08,Japan,18.812344652701256,17.916615946237506,17.65873986003053,16.91529004676511,0.8957287064637498,0.2578760862069771,0.7434498132654177
2025-08,S. Korea,17.53974105378388,16.110751251331465,14.372748486738217,13.350060918548799,1.428989802452417,1.7380027645932472,1.0226875681894185
2025-08,UK,8.716489592472012,8.0490051243493,6.664052665441893,5.932859608440721,0.6674844681227121,1.3849524589074074,0.731193057001172
2025-08,ROW,14.533019272873013,12.108989413324709,11.339955308543017,7.916610505960822,2.4240298595483036,0.7690341047816922,3.4233448025821946
2025-09,China,42.4319602415387,39.468603611666104,39.392843420111085,37.33481321554412,2.9633566298725924,0.07576019155501967,2.058030204566961
2025-09,Canada,6.669792545813907,5.146357275789745,5.128496138931822,3.9037731454447515,1.5234352700241622,0.01786113685792312,1.2247229934870703
2025-09,Mexico,6.843632374740509,5.685875724739562,5.563927635600748,4.720387334517692,1.1577566500009473,0.12194808913881428,0.8435403010830553
2025-09,EU,12.81141747316733,8.536231741331493,8.188298344652596,6.990752976700122,4.275185731835837,0.3479333966788971,1.1975453679524737
2025-09,Japan,17.140261852308946,15.882821766962754,15.384338785555753,16.548698737795707,1.2574400853461913,0.4984829814070011,-1.1643599522399537
2025-09,S. Korea,18.264636132041492,16.447149470785803,14.897504522714089,15.514319922011442,1.817486661255689,1.5496449480717143,-0.6168153992973533
2025-09,UK,9.08130274638634,7.928314635309361,6.629626837967672,5.628033335545143,1.1529881110769793,1.2986877973416888,1.001593502422529
2025-09,ROW,16.42894253002527,13.368897938269738,12.694521613135134,10.487965852080977,3.060044591755533,0.6743763251346042,2.2065557610541564
2025-10,China,42.467726959200654,39.96868419024539,39.895445654442454,37.709645774068484,2.4990427689552632,0.07323853580293616,2.1857998803739704
2025-10,Canada,6.749034765672787,5.128460658211499,5.105796793957039,3.8875353042193352,1.6205741074612883,0.022663864254460542,1.2182614897377033
2025-10,Mexico,6.905313722772896,5.748274797359462,5.716510654175355,4.580511719007686,1.157038925413434,0.03176414318410714,1.1359989351676694
2025-10,EU,10.025329896935256,9.031495331422775,8.767881575523681,8.636446545405343,0.993834565512481,0.26361375589909386,0.1314350301183378
2025-10,Japan,14.703973807563846,13.940354534443097,13.334074321733546,14.624005429531886,0.7636192731207494,0.6062802127095512,-1.2899311077983402
2025-10,S. Korea,18.11600109954337,15.485990360479592,13.878376637243875,14.660937479303495,2.6300107390637795,1.6076137232357173,-0.7825608420596204
2025-10,UK,9.328317948642116,8.359886739753897,7.089243223883314,5.709324876477191,0.9684312088882194,1.2706435158705824,1.3799183474061234
2025-10,ROW,16.344166006552634,11.593841447165943,11.136971520318076,10.41307267553182,4.750324559386691,0.4568699268478671,0.7238988447862553
2025-11,China,35.15417704855128,34.05713698060029,33.9856538477454,32.34818931776839,1.0970400679509922,0.07148313285489394,1.6374645299770094
2025-11,Canada,7.054570064398012,5.34130612193476,5.325114509946966,3.6737498986823987,1.7132639424632519,0.01619161198779473,1.651364611264567
2025-11,Mexico,7.564542942401116,5.821621216765416,5.816794773269572,4.175731076116459,1.7429217256357,0.004826443495844046,1.641063697153113
2025-11,EU,10.136900871798273,8.94804688670738,8.705764266592164,8.242694121027165,1.1888539850908941,0.2422826201152155,0.46307014556499837
2025-11,Japan,14.871563004238203,14.419708305306578,13.908202262949034,14.26279899663625,0.45185469893162455,0.5115060423575439,-0.3545967336872149
2025-11,S. Korea,18.273702449924663,17.076530461243642,15.427601313318767,14.004172927258974,1.1971719886810206,1.6489291479248749,1.4234283860597934
2025-11,UK,9.744524490188144,9.182383246681196,8.041231585670138,6.6366291431412066,0.5621412435069484,1.1411516610110581,1.4046024425289314
2025-11,ROW,15.804726699728805,11.208428389464032,10.616063645585184,10.040251321961543,4.596298310264773,0.5923647438788482,0.5758123236236408
2025-12,China,32.513933210909,33.531495213233285,33.4511888816311,31.06504076208197,-1.0175620023242828,0.0803063316021877,2.3861481195491265
2025-12,Canada,6.910988444815487,5.316407410052065,5.29420432725516,3.115126041743253,1.5945810347634222,0.02220308279690464,2.1790782855119075
2025-12,Mexico,7.588804167533122,6.214634473251707,6.208163065242039,4.379989251523787,1.3741696942814148,0.006471408009668167,1.8281738137182524
2025-12,EU,10.079709076455256,9.168089743150027,8.933423111997548,8.592560454741225,0.9116193333052287,0.23466663115247854,0.3408626572563236
2025-12,Japan,14.814550397501785,13.73354052658103,13.14845114212335,13.352671595714977,1.081009870920754,0.5850893844576817,-0.20422045359162766
2025-12,S. Korea,13.578850215047321,10.562507697031855,9.252611641276886,8.882084565088617,3.016342518015467,1.3098960557549688,0.3705270761882691
2025-12,UK,9.33704505871875,9.139401644774344,8.192381252627209,7.21285749245824,0.197643413944407,0.9470203921471345,0.979523760168969
2025-12,ROW,15.425265896392466,10.268090804180826,9.777675359474918,9.36827678012183,5.15717509221164,0.49041544470590814,0.40939857935308765
2026-01,China,33.7357333793003,34.26343572388011,34.18747921608041,31.80506148573317,-0.5277023445798079,0.07595650779969532,2.3824177303472425
2026-01,Canada,7.096328628266284,5.526562371272095,5.520992545193676,3.104211188518216,1.569766256994189,0.005569826078419382,2.4167813566754597
2026-01,Mexico,7.62096147118153,5.420733045044434,5.415551953025534,4.031916228302405,2.2002284261370955,0.0051810920189003795,1.3836357247231286
2026-01,EU,10.190675928961818,9.72641982701113,9.50940789866176,9.054384755259408,0.46425610195068856,0.2170119283493701,0.45502314340235195
2026-01,Japan,14.789082491370353,14.260034127606202,13.682094093020561,13.650323758973927,0.5290483637641508,0.5779400345856409,0.031770334046633764
2026-01,S. Korea,12.907108769500352,10.747797114549359,9.419716843109164,10.199276931173358,2.1593116549509936,1.3280802714401947,-0.7795600880641942
2026-01,UK,9.314851185095703,8.336292896986917,7.011765865417669,5.744799732800122,0.9785582881087862,1.3245270315692483,1.2669661326175463
2026-01,ROW,15.503011583889556,10.878338784364315,10.38649734545406,9.820148292561933,4.624672799525241,0.4918414389102548,0.5663490528921269
2026-02,China,29.512548182186986,31.156713784184674,31.068928045468496,29.601823798330617,-1.6441656019976882,0.08778573871617823,1.467104247137879
2026-02,Canada,6.350384892470917,5.323804164474921,5.3047320332984835,3.2029379259399127,1.026580727995996,0.019072131176437246,2.101794107358571
2026-02,Mexico,7.283107283563628,5.371991968226905,5.365423085260443,3.7389647157085695,1.9111153153367226,0.006568882966462297,1.6264583695518735
2026-02,EU,8.95863665079647,8.793332975545672,8.741553394757982,8.182783810010896,0.16530367525079726,0.05177958078768974,0.5587695847470862
2026-02,Japan,13.461269335185511,12.518220484641365,12.030817313398801,11.157095973619628,0.9430488505441463,0.4874031712425637,0.8737213397791734
2026-02,S. Korea,12.18021902510854,9.28201489687073,8.080140325246726,8.535637884201863,2.8982041282378095,1.2018745716240051,-0.45549755895513755
2026-02,UK,8.424890671408583,8.098248467326812,7.341925335089576,5.676343352929939,0.3266422040817716,0.7563231322372355,1.6655819821596376
2026-02,ROW,12.262226760999512,8.621074508306606,8.281468776037846,8.105879999386348,3.6411522526929065,0.33960573226876,0.17558877665149808
2026-03,China,22.81760188462308,24.11764392430995,24.070325602162374,23.078523749605953,-1.3000420396868684,0.04731832214757503,0.9918018525564207
2026-03,Canada,5.545279491277749,4.196841539898282,4.1732131735829565,3.1504174965658143,1.3484379513794673,0.023628366315325167,1.0227956770171422
2026-03,Mexico,6.562150271711125,4.901259773172207,4.8924716364953,3.378159460416296,1.660890498538918,0.008788136676907143,1.5143121760790037
2026-03,EU,8.894703439757615,9.072385285389736,9.042992365839352,8.10301668221725,-0.17768184563212053,0.029392919550383922,0.9399756836221016
2026-03,Japan,11.990718734469983,11.629732034681325,11.510280206312551,9.947224222190851,0.3609866997886577,0.11945182836877422,1.5630559841217
2026-03,S. Korea,11.805459350183968,8.891602231210422,7.707070525281065,8.171929270235497,2.913857118973546,1.1845317059293574,-0.4648587449544319
2026-03,UK,7.798878599423713,7.470720970918462,7.424501739779762,6.533302307431217,0.32815762850525054,0.04621923113869997,0.8911994323485448
2026-03,ROW,9.299180854809562,6.664321253471446,6.453480340536105,5.696265589676408,2.634859601338116,0.2108409129353408,0.7572147508596974
