hs10,cty_code,partner_group,product_group,hs2,event_ym,event_drate,V_pre,V_post,Q_pre,Q_post,uv_pre,uv_post,dln_value,dln_qty,dln_uv,world_dln_uv,dln_uv_excess,n_ctrl,bucket,suspect,suspect_strict,lumpy,classify_ok
1605102059,5600,ROW,Food & Agriculture,16,783,0.08666666666666667,21630752,28324037.666666668,895855.3333333334,1167146.6666666667,24.145362755742557,24.267762120727472,0.26959482574987703,0.26453836116150065,0.005056464588380827,-0.06805472416091041,0.07311118874929123,2,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
6109100012,2150,ROW,Apparel & Textiles,61,783,0.08666666666666667,25325055.333333332,28279284.333333332,1002560.6666666666,1196809.6666666667,25.260371940916627,23.6288903080941,0.11033529918732654,0.17710201155410488,-0.06676671236677612,-0.29649967956290846,0.22973296719613234,2,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
6402999005,5600,ROW,Apparel & Textiles,64,783,0.08666666666666673,20034649,28275118.333333332,1026789.6666666666,1421209.6666666667,19.511930875813906,19.895106961698588,0.34451898248688195,0.3250712805692615,0.019447701917619575,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8703230140,4231,EU,Autos & Auto Parts,87,783,0.22178333333333333,71931055,28255670.333333332,2739.3333333333335,1060.3333333333333,26258.59880749574,26647.912920465264,-0.9344139335941577,-0.94913125769421125,0.01471732410005444,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
1803100000,7490,ROW,Food & Agriculture,18,783,0.08666666666666667,7145106,28217461,795029.6666666666,2031573.3333333333,8.987219344854637,13.88946219022367,1.3735133239045432,0.9381863823775856,0.4353269415269594,0.14239628059327192,0.29293066093368747,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8708806590,5800,S. Korea,Autos & Auto Parts,87,785,0.23387658323623625,24666501,28212517.666666668,6081244.333333333,7486730.333333333,4.056160161958082,3.7683362977634522,0.13431968004613992,0.20792282948737473,-0.07360314944123769,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8708509900,2010,Mexico,Autos & Auto Parts,87,782,0.04849271321834637,28204077.333333332,28189261.333333332,736611.3333333334,1025307.3333333334,38.28895383092123,27.49347480202684,-5.254521435062998e-4,0.33068729412824815,-0.3312127462717527,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
0603110050,3010,ROW,Food & Agriculture,06,783,0.08666666666666667,70271317.33333333,28119125.333333332,154556994.33333334,109389956,0.45466280990026925,0.25705399619443425,-0.9159137500974595,-0.34564384777294777,-0.5702699023245085,-0.0824963596391477,-0.4877735426853608,1,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
9031499000,4280,EU,Other Manufactured,90,783,0.08666666666666667,20047748.666666668,28063977.666666668,246700,315341.3333333333,81.26367517902986,88.9955571951663,0.33636995889312615,0.24548262650550257,0.09088733238762448,0.07379600066180636,0.017091331725818115,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
4818900080,5700,China,Other Manufactured,48,783,0.9580107526881718,41760605,28053004.666666668,23862191,17354510,1.7500742073517055,1.6164676886104343,-0.39785768654414255,-0.318442824803153,-0.0794148617409905,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8431200000,2010,Mexico,Electronics & Machinery,84,788,0.051962271101019586,35460276.333333336,28049700,330991.3333333333,294068,107.1335493175048,95.38508100167309,-0.2344351567095515,-0.11828115863959532,-0.1161539980699553,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8302303060,5700,China,Other Manufactured,83,783,0.9018529161375811,31585977.333333332,28029035.333333332,6274582.666666667,5601155,5.033956680678045,5.004152774442652,-0.11947231775281963,-0.1135341490275259,-0.005938168725294846,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8409999190,4280,EU,Electronics & Machinery,84,783,0.08666666666666667,25251463.666666668,27988735,2326995.3333333335,2790475.6666666665,10.851531717725834,10.030094630222543,0.1029179867556067,0.18163419227141908,-0.07871620551581193,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8407341800,5800,S. Korea,Electronics & Machinery,84,784,0.1420793010752688,24365075,27947863,10963.333333333334,10841.333333333334,2222.4148677409544,2577.899059156315,0.13718998424075224,-0.011190381855373133,0.14838036609612537,NA,NA,NA,B5_unit_value_spike,FALSE,FALSE,FALSE,TRUE
2204215055,6141,ROW,Food & Agriculture,22,783,0.08666666666666667,29890819,27899024.666666668,4550584.666666667,4656828.666666667,6.568566720437534,5.990992296187835,-0.06895964635656426,0.02307894995268356,-0.09203859630924938,-0.04185656043715413,-0.05018203587209524,2,B6_mixed,FALSE,FALSE,FALSE,TRUE
8708295160,5830,ROW,Autos & Auto Parts,87,785,0.2344194164578534,39454217.333333336,27878082.666666668,4258759,4663806,9.264252176122982,5.977539088604172,-0.3473001322267102,0.09085404969887101,-0.4381541819255794,NA,NA,NA,B2_misreport_suspect,TRUE,FALSE,FALSE,TRUE
6404193760,5700,China,Apparel & Textiles,64,783,0.9580107526881719,71193455.33333333,27855095.333333332,8960042.666666666,4436437.333333333,7.945660303403317,6.2787081706402255,-0.9383849887650086,-0.7029233369356511,-0.23546165182935597,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8517790000,5520,ROW,Electronics & Machinery,85,783,0.08638675745332548,37355579.333333336,27832399.333333332,921546.6666666666,705462,40.535743532611846,39.4527264875122,-0.29428149442454554,-0.2672005105633293,-0.027080983861214047,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8450200040,5490,ROW,Electronics & Machinery,84,783,0.08666666666666668,23686946.333333332,27700626.333333332,145142.66666666666,338545.3333333333,163.19767906519562,81.82250235320528,0.15653091547053677,0.8469408408142769,-0.6904099253437392,0.06569533330146271,-0.756105258645202,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8518298000,5700,China,Electronics & Machinery,85,783,0.9580107526881718,28242143.666666668,27659909.333333332,3881170.3333333335,3585408.3333333335,7.2767081166496945,7.714577186698865,-0.020831270287455794,-0.0792643723789066,0.05843310209145147,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
8471500150,5700,China,Electronics & Machinery,84,782,0.10103686635944703,39318334.333333336,27622212.333333332,99334.33333333333,78561.66666666667,395.8181729714131,351.599113223158,-0.3530706888286126,-0.23460738587248464,-0.11846330295612972,0.20895308818793268,-0.3274163911440624,51,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
3926100000,5700,China,Chemicals & Plastics,39,783,0.958010752688172,24562604,27606346.333333332,13822064,24304046.666666668,1.7770576087623382,1.1358744785161976,0.11682056218736037,0.5643767100164538,-0.4475561478290949,-0.4549765425230452,0.007420394693950283,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
7116200500,5700,China,Other Manufactured,71,783,0.9580107526881719,41220437.333333336,27570647.666666668,241084079,155726077.66666666,0.17097950849476598,0.17704579785077446,-0.40218246866457363,-0.4370471967312106,0.03486472806663832,-0.8894195482873506,0.9242842763539889,1,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
6907219051,4700,EU,Other Manufactured,69,783,0.08666666666666666,25650249.333333332,27561190,2015691.3333333333,2083331.3333333333,12.725286312024625,13.229383900208544,0.0718553315655619,0.033005985058522924,0.038849346507038085,0.06181773560002224,-0.022968389092984154,2,B6_mixed,FALSE,FALSE,FALSE,TRUE
8701931000,5880,Japan,Autos & Auto Parts,87,783,0.08666666666666667,17298200.666666668,27545484.333333332,651.6666666666666,1018.6666666666666,26544.553452685424,27040.72414921466,0.4652361257311277,0.44671667786694513,0.01851944786418258,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
9102219020,4419,ROW,Other Manufactured,91,787,0.23387096774193547,35083439,27540696.666666668,40217.333333333336,35254,872.3462271657328,781.2077116544694,-0.24206440624740466,-0.13171908214303407,-0.11034532410437148,0.9249209341865678,-1.0352662582909393,3,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8537109170,5520,ROW,Electronics & Machinery,85,784,0.14207930107526878,24725543.333333332,27487017.333333332,2578161.3333333335,2902792.6666666665,9.590378621249975,9.469163143813923,0.10587694390365954,0.11859677875130714,-0.012719834847647604,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8704105020,4120,UK,Autos & Auto Parts,87,790,0.15,26545916.333333332,27322999.333333332,72,86.33333333333333,368693.2824074074,316482.61776061775,0.02885288850040979,0.18154965401537293,-0.15269676551496225,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
9504500000,5570,ROW,Other Manufactured,95,783,0.08666666666666667,17126313,27303089.666666668,45067.666666666664,71507.33333333333,380.0133059177681,381.8222326847596,0.4663838176483033,0.46163494449950093,0.004748873148801458,-0.33993257852405545,0.3446814516728569,2,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8525895050,5830,ROW,Electronics & Machinery,85,783,0.08666666666666667,27475563.666666668,27252220.666666668,122437.66666666667,135857.33333333334,224.40450242708536,200.59440295211644,-0.008162005555831797,0.1040032585794819,-0.11216526413531369,0.1067127115514892,-0.2188779756868029,1,B6_mixed,FALSE,FALSE,FALSE,TRUE
8708925000,2010,Mexico,Autos & Auto Parts,87,782,0.05049444415581169,23459123.333333332,27159460,1705729.3333333333,2117302.3333333335,13.753133556945729,12.827388688153022,0.14646594635667398,0.21615001335416473,-0.06968406699748941,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8504409580,5880,Japan,Electronics & Machinery,85,783,0.08666666666666667,28896826.333333332,27158903.333333332,332848.3333333333,105076.66666666667,86.81679744027561,258.46749992069283,-0.0620268497642229,-1.1529966883221654,1.0909698385579416,NA,NA,NA,B3_quantity_driven,FALSE,FALSE,FALSE,TRUE
6302600020,5350,ROW,Apparel & Textiles,63,783,0.08666666666666667,25967561.666666668,27080900.333333332,18923873.333333332,20411288.333333332,1.372211767076578,1.326760951640077,0.041980563779947744,0.07566383317582392,-0.03368326939587918,-0.88299862615691,0.8493153567610309,2,B6_mixed,FALSE,FALSE,FALSE,TRUE
9617003000,5700,China,Other Manufactured,96,783,0.958010752688172,38024825,27053927,6240893.333333333,5448819.333333333,6.092849688185666,4.965098922347582,-0.34040706554312194,-0.13572438540720277,-0.20468268013592072,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8708936000,2010,Mexico,Autos & Auto Parts,87,782,0.14806316358627095,23044635.666666668,27024396.333333332,276520,338566.6666666667,83.33804305897102,79.8200147681402,0.15930700953411403,0.20243786920028128,-0.043130859666166366,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
3923210095,5700,China,Chemicals & Plastics,39,783,0.9580107526881719,39982074.666666664,26988105.666666668,3284084,2953263.3333333335,12.174498175645526,9.138401361657555,-0.39303498226095,-0.10617699618940435,-0.2868579860715439,0.15366157886681897,-0.44051956493836286,1,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
6110202069,2150,ROW,Apparel & Textiles,61,783,0.08666666666666667,21699036,26938976,647218.6666666666,794007.6666666666,33.52659173406618,33.9278537612777,0.21630632426982999,0.2044089094316277,0.011897414838202724,-0.32069225222695774,0.33258966706516047,2,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8525895050,5520,ROW,Electronics & Machinery,85,783,0.08666666666666667,34219938.666666664,26924453.333333332,258020,236069,132.62514017001266,114.05332056870378,-0.23977355661359567,-0.08891296612264554,-0.15086059049094924,0.1067127115514892,-0.25757330204243845,1,B2_misreport_suspect,TRUE,FALSE,FALSE,TRUE
6404199030,5520,ROW,Apparel & Textiles,64,783,0.08666666666666667,34820436,26896497.666666668,2045023.6666666667,1569800,17.026911017003716,17.133709814413727,-0.25820837593490964,-0.2644611396593568,0.0062527637244476075,0.029765075816790443,-0.023512312092342835,1,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8428900390,1220,Canada,Electronics & Machinery,84,788,0.041846301429815685,34229571,26796378.666666668,26301,21372,1301.4551157750657,1253.8077235011542,-0.24482316558906803,-0.20752530717903284,-0.03729785841003608,-0.8832505282945569,0.8459526698845208,1,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8443992550,5880,Japan,Electronics & Machinery,84,783,0.08666666666666667,35998967,26787493.333333332,858570.6666666666,1787627.6666666667,41.92895051931272,14.984940003352673,-0.2955551316726037,0.7333757028654873,-1.0289308345380928,-0.1155787908526249,-0.9133520436854679,1,B6_mixed,FALSE,FALSE,FALSE,TRUE
8708996805,2010,Mexico,Autos & Auto Parts,87,782,0.19069939887822673,21514100.333333332,26766737.333333332,185578,219087.33333333334,115.93023059486217,122.17382413710209,0.21845142275192586,0.1659951538243689,0.05245626892755695,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
9401390030,5520,ROW,Other Manufactured,94,783,0.08666666666666667,27171816.666666668,26757500.333333332,614389.3333333334,815062,44.225729830379,32.82879134757029,-0.015365463830669057,0.2826353633953982,-0.2980008272260659,-0.15529849584831634,-0.14270233137774957,1,B6_mixed,FALSE,FALSE,FALSE,TRUE
8704221120,5880,Japan,Autos & Auto Parts,87,790,0.13994753952693403,13919304,26679080,369.3333333333333,694.6666666666666,37687.64620938629,38405.58541266795,0.6506030840380284,0.6317325355660284,0.018870548471998205,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8543709860,5700,China,Electronics & Machinery,85,783,0.958010752688172,37515072.333333336,26588190,3627010.6666666665,2574339.6666666665,10.343248416142881,10.328159234102623,-0.3442756488787353,-0.3428157401027505,-0.001459908775983898,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8526921000,5520,ROW,Electronics & Machinery,85,783,0.08666666666666667,4040966.3333333335,26534048.333333332,136355.33333333334,1070123.6666666667,29.635557587284204,24.795310261648883,1.8819448962648462,2.0602652735522735,-0.17832037728742822,-0.15134963165222182,-0.026970745635206406,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
9031499000,5880,Japan,Other Manufactured,90,783,0.08666666666666667,27958087.333333332,26484615.666666668,317552,270398,88.0425484120186,97.94678831450923,-0.054142484244707134,-0.1607466367581516,0.10660415251344357,0.07379600066180636,0.03280815185163721,1,B3_quantity_driven,FALSE,FALSE,FALSE,TRUE
8428390000,4280,EU,Electronics & Machinery,84,783,0.08666666666666667,20032201.333333332,26416790.666666668,7680.666666666667,34616.333333333336,2608.1331481642214,763.1308149332203,0.27665877263166294,1.505619283386908,-1.228960510755246,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
7007190000,5520,ROW,Other Manufactured,70,783,0.08666666666666668,8852062.666666666,26407622.666666668,757318.6666666666,4644790.333333333,11.688689393632623,5.685428355538977,1.0930022043062237,1.8137173872995902,-0.720715182993364,0.051289818922811925,-0.7720050019161759,2,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
3926907500,5700,China,Chemicals & Plastics,39,783,0.9580107526881719,54571611.333333336,26377948.333333332,8681613,3267221.6666666665,6.285883894310117,8.073510469904859,-0.7269854378869773,-0.9772673603646087,0.2502819224776305,0.38618608255702425,-0.13590416007939377,2,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
7601209045,5250,ROW,Steel & Aluminum,76,785,0.22499999999999998,28572284.333333332,26316923.333333332,9954187,10288253,2.8703784983478142,2.557958414643704,-0.08222496371663368,0.03300949227286054,-0.11523445598949167,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
7323930045,5700,China,Steel & Aluminum,73,782,0.26232718894009216,44900656.666666664,26312958.333333332,4826706.666666667,3141171.3333333335,9.302545144653497,8.376798188022004,-0.5343908895991447,-0.42956861909502386,-0.10482227050412218,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8411919085,5700,China,Electronics & Machinery,84,783,0.9580107526881719,27957899.333333332,26284776.666666668,59179.666666666664,81088.33333333333,472.4240758368584,324.1499188128173,-0.061709845775780536,0.3149610810278638,-0.376670926803647,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
9405428410,5550,ROW,Other Manufactured,94,783,0.08666666666666666,6055680.333333333,26209122,995670.3333333334,6885585.666666667,6.082013424121973,3.806375124614188,1.465110788484317,1.9337692595281961,-0.46865847104388103,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8704105030,4120,UK,Autos & Auto Parts,87,790,0.15,13549109.333333334,26162689.666666668,26.666666666666668,62.333333333333336,508091.6,419722.29411764705,0.6580135239999123,0.8490819821807047,-0.19106845818079066,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8411128000,4120,UK,Electronics & Machinery,84,783,0.08666666666666667,5077679,26157125,1,8,5077679,3269640.625,1.6392673525171837,2.0794415416798357,-0.4401741891626525,-0.23313085419377977,-0.20704333496887273,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
9030400000,5570,ROW,Other Manufactured,90,783,0.08666666666666667,32209243.333333332,26141634.333333332,8730.333333333334,8112.666666666667,3689.3486312091936,3222.323239378749,-0.20872424284054603,-0.07337692538848728,-0.13534731745205875,NA,NA,NA,B2_misreport_suspect,TRUE,FALSE,FALSE,TRUE
9504500000,5550,ROW,Other Manufactured,95,783,0.08666666666666667,2745770.3333333335,26053779.666666668,19835,145339,138.4305688597597,179.2621365680696,2.250101183401773,1.9916208907801973,0.2584802926215781,-0.33993257852405545,0.5984128711456336,2,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8504409570,4700,EU,Electronics & Machinery,85,783,0.08666666666666667,12878138,26047345.666666668,5083.666666666667,32364.666666666668,2533.2380827486722,804.8080931880446,0.7043847242056067,1.851034506746986,-1.1466497825413793,-1.2052838677146536,0.058634085173274286,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
9506996080,5700,China,Other Manufactured,95,783,0.9266768295228415,46968249.333333336,26041427,5274461.333333333,3570937.3333333335,8.904842857886784,7.2926026331835185,-0.5897832111805776,-0.39004843755840035,-0.19973477362217862,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8511100000,5880,Japan,Electronics & Machinery,85,784,0.14207930107526884,26106095.333333332,25987644,327576.3333333333,136886,79.69469304355525,189.84880849758193,-0.004547630444257322,-0.8725726441586001,0.8680250137143446,-0.014833013326815525,0.8828580270411601,1,B3_quantity_driven,FALSE,FALSE,FALSE,TRUE
8414593000,2010,Mexico,Electronics & Machinery,84,782,0.2257210232602649,13516732.333333334,25948268,74602.66666666667,134853,181.18296486273948,192.41891541159634,0.6521765135652124,0.5920090435065237,0.06016747005868872,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
3304995000,4759,EU,Chemicals & Plastics,33,783,0.08666666666666667,35677065.333333336,25885613.333333332,762686.6666666666,974908.3333333334,46.778142181586155,26.551843335698226,-0.32082071008326807,0.24549616221998072,-0.566316872303251,0.14403284890347168,-0.7103497212067227,1,B6_mixed,FALSE,FALSE,FALSE,TRUE
2009110060,3510,ROW,Food & Agriculture,20,783,0.08666666666666668,50354406,25882119.666666668,48240958,34591608,1.0438102410818624,0.7482196163493373,-0.6655337528471961,-0.3325973019672013,-0.33293645087999313,-0.1701009399864993,-0.16283551089349382,1,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8716805090,5700,China,Autos & Auto Parts,87,783,0.9283741500586189,34951576.666666664,25874327,1672364,979144.6666666666,20.89950313847145,26.425438324741936,-0.3007123381417145,-0.5353140718532057,0.23460173371149162,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
6403996075,5520,ROW,Apparel & Textiles,64,783,0.08666666666666666,20927212,25842664.666666668,905239.3333333334,1137296.6666666667,23.11787748212443,22.72288790084088,0.21097647371204076,0.22821001480851955,-0.017233541096479232,-0.20176511669601416,0.18453157559953492,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
3002150011,5700,China,Pharmaceuticals,30,782,0.10103686635944702,37296448,25842550.333333332,1462.3333333333333,5691.666666666667,25504.751310690677,4540.418799414348,-0.3668757230786852,1.3589697832727765,-1.7258455063514617,-0.42824128011296736,-1.2976042262384944,25,B6_mixed,FALSE,FALSE,FALSE,TRUE
3824993910,5800,S. Korea,Chemicals & Plastics,38,783,0.08666666666666667,4984096,25835205,192208.33333333334,1127118.3333333333,25.930696726642097,22.921466394389235,1.6454860537427134,1.7688396538390894,-0.12335360009637464,-0.7051089339180368,0.5817553338216621,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
6104622011,5520,ROW,Apparel & Textiles,61,783,0.0866666666666667,10119219,25773743,120983.66666666667,346372.6666666667,83.64119950075906,74.41044135507228,0.9349197735593755,1.051859716464163,-0.11693994290478749,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8443310000,5880,Japan,Electronics & Machinery,84,783,0.08666666666666667,22736182.666666668,25768338,9153.666666666666,8537.666666666666,2483.8333636794,3018.1944325147388,0.1251889234166157,-0.06966678119034597,0.194855704606959,0.8971542320232668,-0.7022985274163078,1,B5_unit_value_spike,FALSE,FALSE,FALSE,TRUE
8412909070,4099,EU,Electronics & Machinery,84,787,0.11935483870967742,20545191,25729618,1061466,1361885,19.355486657132683,18.89265099476094,0.2250158807427205,0.24921879800541724,-0.024202917262694523,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
7601209085,1220,Canada,Steel & Aluminum,76,785,0.22499999999999998,34647974.666666664,25723134.666666668,11377255.333333334,9359485.666666666,3.0453719857331727,2.7483491703265606,-0.2978485041860459,-0.19522587740894082,-0.10262262677710732,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8708996890,5490,ROW,Autos & Auto Parts,87,785,0.2342637546831724,22494065,25716194.333333332,354332.6666666667,3536831.3333333335,63.48289930931196,7.270969947299343,0.1338694265173821,2.300750293500718,-2.1668808669833375,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
2601120030,3510,ROW,Energy & Minerals,26,783,0.08666666666666667,29284400.666666668,25678275.666666668,197938,177834.66666666666,147.94734041299128,144.3940945147553,-0.13140964416186662,-0.10709957064298337,-0.02431007351888148,-0.1173898517885057,0.09307977826962421,1,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
0404901000,6141,ROW,Food & Agriculture,04,783,0.08666666666666667,25399377.333333332,25671253.333333332,3652682.6666666665,3747744,6.953622762010168,6.849788388249927,0.010647159230789072,0.025692184148528696,-0.01504502491774029,-0.1469512810434359,0.13190625612569562,1,B6_mixed,FALSE,FALSE,FALSE,TRUE
9504500000,5490,ROW,Other Manufactured,95,783,0.08666666666666667,75563.66666666667,25662450.666666668,497.3333333333333,103882.66666666667,151.93766756032173,247.03303727282062,5.827808570922146,5.341756843997219,0.48605172692492804,-0.33993257852405545,0.8259843054489835,2,B4_real_expansion,FALSE,FALSE,TRUE,FALSE
6204628011,5350,ROW,Apparel & Textiles,62,783,0.08666666666666673,19733288.333333332,25648527,195787.66666666666,256430.66666666666,100.7892308504281,100.02129360502904,0.26217917025336135,0.26982758401114637,-0.007648413757783246,0.014712281717208064,-0.02236069547499131,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
2201100000,4759,EU,Food & Agriculture,22,783,0.08666666666666667,30167840.666666668,25628492.333333332,31514541.666666668,30347399.333333332,0.9572673144275989,0.8445037431982914,-0.16307176405627288,-0.03773825486795701,-0.12533350918831843,0.23436611569713486,-0.35969962488545326,1,B2_misreport_suspect,TRUE,FALSE,FALSE,TRUE
6704200000,5700,China,Apparel & Textiles,67,783,0.9580107526881719,50044829,25560252.333333332,2640730,1991872.3333333333,18.95113434542721,12.832274391079615,-0.671880682083632,-0.2819803266699985,-0.38990035541363355,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
8519814150,5520,ROW,Electronics & Machinery,85,783,0.08666666666666667,9711816.333333334,25543952.666666668,111526.33333333333,434689.3333333333,87.08092558110343,58.76369790532396,0.9670572795731118,1.360370863289381,-0.3933135837162691,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
8480718045,5700,China,Electronics & Machinery,84,783,0.958010752688172,21888724.333333332,25502610.666666668,357510.3333333333,258877.66666666666,61.22543124627633,98.51220846912248,0.15280919240195345,-0.32280864550073574,0.4756178379026901,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
9102217020,4419,ROW,Other Manufactured,91,787,0.23387096774193547,39522786,25454721.666666668,36709.666666666664,32633.666666666668,1076.6315684333827,780.0141469443622,-0.4399761133803928,-0.11769564196876203,-0.3222804714116334,-1.023774787284756,0.7014943158731226,1,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
0805210090,3330,ROW,Food & Agriculture,08,783,0.08666666666666667,187413.5,25405755.666666668,122763.5,22951808.666666668,1.5266223266687573,1.1069173691554823,4.909413622756187,5.230892281127794,-0.3214786583716072,NA,NA,NA,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
3918101040,5520,ROW,Chemicals & Plastics,39,783,0.08666666666666667,19900437.666666668,25391088.666666668,2824683.6666666665,4206514.333333333,7.045191609066314,6.03613506447896,0.24365654778233292,0.39823797350054413,-0.15458142571821054,-0.1836878851419277,0.029106459423717146,2,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
3304995000,5700,China,Chemicals & Plastics,33,783,0.9580107526881719,19776537,25389644.666666668,4078197,4536023,4.84933341866516,5.5973359629496295,0.24984516557466918,0.10639565797974804,0.14344950759492114,0.14403284890347168,-5.833413085505335e-4,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
4202923131,5700,China,Other Manufactured,42,783,0.9580107526881719,36240791.333333336,25283619.333333332,25976557,17781494.333333332,1.3951345181477797,1.4219063290949883,-0.36002858798307713,-0.3790362051425973,0.019007617159519985,NA,NA,NA,B1_real_contraction,FALSE,FALSE,FALSE,TRUE
9018908000,5081,ROW,Other Manufactured,90,783,0.08666666666666667,27332624,25272541.333333332,2614832.6666666665,3097674.6666666665,10.452915151485794,8.158552479795597,-0.07836252348883832,0.16945161682577314,-0.24781414031461368,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
8518302000,5570,ROW,Electronics & Machinery,85,783,0.08666666666666667,8610067.666666666,25251208.333333332,227046.66666666666,506958.6666666667,37.92201750007341,49.80920535270462,1.0759418318744967,0.803273898573428,0.27266793330106864,0.06557487027660791,0.20709306302446073,1,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
7318160085,5830,ROW,Steel & Aluminum,73,785,0.22499999999999998,27310007,25248035.666666668,7319405.666666667,6909810,3.731178219069426,3.6539406534574277,-0.07850483448633483,-0.05758699057906824,-0.020917843907266365,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
7224900065,4850,EU,Steel & Aluminum,72,783,0.25,25186722,25214398.666666668,35400479,35205661.666666664,0.7114796949498904,0.7162029478497233,0.0010982561134547097,-0.005518438648365986,0.006616694761820308,NA,NA,NA,B6_mixed,FALSE,FALSE,FALSE,TRUE
2208700030,4279,EU,Food & Agriculture,22,783,0.08666666666666667,19891608.666666668,25163380.666666668,857218.3333333334,1430099.3333333333,23.204833463275595,17.59554744215903,0.23509182176685073,0.5118065338771416,-0.2767147121102904,0.12032587920397386,-0.3970405913142643,2,B4_real_expansion,FALSE,FALSE,FALSE,TRUE
4015191110,5570,ROW,Chemicals & Plastics,40,783,0.08666666666666667,24303327,25139874.666666668,41307022.666666664,45862490.666666664,0.5883582362282417,0.5481576403991201,0.0338419631797251,0.10461506030763346,-0.0707730971279068,0.046951559819419675,-0.11772465694732648,1,B6_mixed,FALSE,FALSE,FALSE,TRUE
